Best;[- / Dc - / null null Dc Dcn Math.sqrt Din null null null null null null null null Math.sqrt null null null null null null null null null null null null null null null null null null null Dc null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null ,+ * Math.min 1.0 Math.min - 1.0 null null Din - / - null null null null null null null null Dcn - Dc - Dcn 1.0 null null null null null null null null null null null null null null null null null null + Dc null null Dcn 0.1 null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null + - null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null Dcn 0.1 Dcn 1.0 null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null ,* Math.min - Math.min Math.max - Dcn 0.9 - Dc - - Dcn null null null null * Dc null null * Dc * Math.min null null null null null null null null null null + - null null null null null null + - null null Math.min * Dcn Dcn null null null null null null null null null null null null null null null null null null null null Dc Din Din Dcn null null null null null null null null null null null null Dc Din Din Dcn null null null null Dcn Din - 0.2 null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null Din Dcn null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null ,- Math.max - + Math.min - - Math.min / - null Math.max Math.min Math.max null - Math.max Dc - Dcn - null null Dcn null Math.max Math.min Din + null null Dc - + Din null null - null null null Din * null null null null null null null null Din / / / null null Dc / null null null null null null / Dc Din Dcn null null null null null null Math.max null null null null null null null null null 0.3 Math.sqrt null null null null null null null null null null null null null null null null null null Dcn Dc Din Dcn Dc Dcn null null null null null null Dc Dcn null null null null null null null null null null null null Dcn 0.4 null null null null null null null null null null null null null null null null null null Din Dcn null null null null null null null null null null null null null null null null null null null null Din null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null ,/ - - Dcn * 0.5 0.8 null null 0.6 + null null null null null null null null null null Dc * null null null null null null null null null null null null null null null null null null null null null null Dc / null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null / Math.max null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null Dc Dcn Dcn Din null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null ,* Math.min Math.exp - - 0.0 null Dc Math.min - * null null null null null null Math.min Dc Math.min Math.max 0.5 Dcn null null null null null null null null null null null null Din Din null null - Dc Dcn - null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null Din Dcn null null null null Dc Din null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null ,- + - Math.min - Dcn Dc / * Math.min Dcn null null null null Dc Dcn + Dc * Dcn null null null null null null null null null null null null null null Math.min - null null - Dcn null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null / Dc Dcn Dcn null null null null Math.min Dcn null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null Dc Dc null null null null null null null null null null null null null null Dcn Dc null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null ,]Instance;Test;Time(ms)
bier127.tsp;130718.89586090215;24.1
ch130.tsp;7139.504576705728;25.766666666666666
d1655.tsp;76421.02909827612;4050.9
d493.tsp;41546.28807961219;381.03333333333336
d657.tsp;58423.949930536226;681.2333333333333
eil51.tsp;480.5706173871149;4.266666666666667
fl1577.tsp;26588.928511558846;3724.7
fl417.tsp;14300.264077526488;266.1333333333333
kroA150.tsp;29916.930240121204;34.766666666666666
kroB100.tsp;25005.227711743148;15.566666666666666
kroC100.tsp;22254.85402051419;15.466666666666667
lin318.tsp;47987.32978481189;164.3
pr226.tsp;84509.98887435476;78.9
pr264.tsp;60306.69404980433;111.23333333333333
pr299.tsp;55341.70502138895;138.16666666666666
pr439.tsp;130133.55875798812;289.9
rat99.tsp;1362.8390812452146;15.5
rl1889.tsp;369445.4825115;5243.133333333333
ts225.tsp;139766.62551744422;75.5
u1817.tsp;68765.38006452817;4728.733333333334
u724.tsp;48292.80101385285;745.8
